duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type 
9.53,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.9,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.9,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.65,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.97,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
13.12,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.6,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.78,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
2.93,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.32,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.15,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.83,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
15.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.92,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
9.13,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
11.8,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
12.35,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.88,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.28,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
19.82,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
7.53,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.37,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.2,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
7.38,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
1.32,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.98,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.33,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.5,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.57,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.38,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.38,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
16.27,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.1,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.58,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.15,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
15.6,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
22.07,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.97,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
64.53,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
2.78,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
28.57,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
27.52,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
14.95,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
3.58,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
64.75,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
13.43,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
4.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.33,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.05,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.47,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
11.47,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
97.53,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
8.72,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
55.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
3.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.37,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.75,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.78,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.9,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.17,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.35,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.52,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.9,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
12.33,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.35,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
22.05,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.37,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
7.88,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.38,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.13,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.97,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.7,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
13.6,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
2.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.95,2013-09-16,2013,09,16,0,Mountain View,Mountain View,Subscriber
6.1,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.82,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
14.1,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.07,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.83,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.62,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.73,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.87,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.73,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.93,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.32,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.97,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.53,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.45,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
14.33,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.83,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
14.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
9.85,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
21.43,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.55,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.28,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
16.73,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
17.3,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
4.23,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
13.25,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
7.08,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.92,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
4.48,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
29.88,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
15.02,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
3.28,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
7.07,2013-09-16,2013,09,16,0,San Jose,San Jose,Customer
24.78,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.55,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
31.47,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
4.65,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.18,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.43,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
8.57,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
12.17,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
24.67,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
54.2,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
53.75,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.9,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.78,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
4.43,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.08,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
19.6,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
12.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.95,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
10.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.22,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
23.8,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
3.58,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
14.3,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
25.12,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
6.83,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
25.15,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.1,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.7,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
4.12,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
21.95,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
21.27,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
21.8,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
23.17,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
9.97,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
6.93,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.98,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
12.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.37,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
41.63,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
12.42,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.73,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
2.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
17.98,2013-09-16,2013,09,16,0,Palo Alto,Palo Alto,Customer
8.35,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
9.32,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.12,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.17,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
18.55,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
17.4,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.6,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
76.63,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
8.53,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.12,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.2,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
5.63,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
8.25,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
14.15,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
11.18,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
134.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
133.92,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.48,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.88,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
57.53,2013-09-16,2013,09,16,0,Palo Alto,Palo Alto,Customer
55.42,2013-09-16,2013,09,16,0,Palo Alto,Palo Alto,Customer
8.35,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
13.15,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
2.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
23.58,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
12.13,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.42,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
16.12,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
291.0,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
285.93,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
21.92,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
6.7,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.77,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
8.37,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
268.28,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
11.5,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
7.97,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
20.87,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
20.83,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
27.68,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
16.42,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
12.58,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
7.8,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
10.28,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.5,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
4.12,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.43,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
3.25,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
10.3,2013-09-16,2013,09,16,0,San Jose,San Jose,Subscriber
7.67,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Customer
5.13,2013-09-16,2013,09,16,0,San Francisco,San Francisco,Subscriber
6.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
13.38,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
7.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
1.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.12,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
7.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.63,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.48,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.73,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.68,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
19.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.65,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
18.48,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
22.62,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
22.33,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
22.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
21.25,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
16.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.17,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.77,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.83,2013-09-17,2013,09,17,1,Mountain View,Mountain View,Subscriber
4.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.27,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
11.13,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.9,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.92,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.22,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.48,2013-09-17,2013,09,17,1,Redwood City,Redwood City,Subscriber
5.43,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.9,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
22.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.12,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
8.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.55,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
22.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.73,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.82,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.82,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
6.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
4.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.1,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
6.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
11.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.15,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.43,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.17,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
12.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.05,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
10.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
1.73,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
4.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.68,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
12.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
18.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.15,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.82,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.27,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
18.92,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.13,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.07,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
26.17,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.4,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.33,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.1,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.92,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.12,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.82,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.97,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
7.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.57,2013-09-17,2013,09,17,1,San Jose,San Jose,Customer
5.02,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
8.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
4.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.22,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.95,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.68,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.92,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.48,2013-09-17,2013,09,17,1,Redwood City,Redwood City,Subscriber
14.15,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.53,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.23,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.22,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
4.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.77,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.77,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
